source_ip,target_ip,weight
71.50.188.66,253.44.40.119,1.409062451e-06
15.42.17.122,253.44.40.119,3.7689950495e-06
174.180.184.41,253.44.40.119,1.706328767e-05
248.142.24.28,253.44.40.119,7.9205898895e-06
116.189.188.203,253.44.40.119,2.144252826e-06
235.92.48.79,253.44.40.119,1.1317411653e-06
12.99.78.71,253.44.40.119,7.4358929601e-06
124.16.181.229,191.17.247.37,1.39708921846e-05
246.14.57.42,191.17.247.37,8.8132120989e-06
23.155.14.218,191.17.247.37,1.00215970342e-05
71.50.188.66,191.17.247.37,1.9522715601e-05
15.42.17.122,191.17.247.37,8.18747786e-06
174.180.184.41,191.17.247.37,1.04434902522e-05
248.142.24.28,191.17.247.37,7.9461785408e-06
116.189.188.203,191.17.247.37,2.1006455716e-06
235.92.48.79,191.17.247.37,1.5394422246e-06
12.99.78.71,191.17.247.37,1.44498925937e-05
124.16.181.229,129.144.65.142,1.07769588272e-05
246.14.57.42,129.144.65.142,1.8844321871e-06
23.155.14.218,129.144.65.142,7.0572138194e-06
71.50.188.66,129.144.65.142,1.48190429255e-05
15.42.17.122,129.144.65.142,1.74923399741e-05
174.180.184.41,129.144.65.142,1.57160045221e-05
248.142.24.28,129.144.65.142,1.89092063427e-05
116.189.188.203,129.144.65.142,4.037849647e-06
235.92.48.79,129.144.65.142,4.2329692286e-06
12.99.78.71,129.144.65.142,7.2334254227e-06
124.16.181.229,90.217.196.114,1.97713797784e-05
246.14.57.42,90.217.196.114,1.23943187547e-05
23.155.14.218,90.217.196.114,1.20275178062e-05
71.50.188.66,90.217.196.114,1.35463595112e-05
15.42.17.122,90.217.196.114,1.19085548738e-05
174.180.184.41,90.217.196.114,1.3521580619e-05
248.142.24.28,90.217.196.114,9.3192444968e-06
116.189.188.203,90.217.196.114,6.5422061039e-06
235.92.48.79,90.217.196.114,1.16237465307e-05
12.99.78.71,90.217.196.114,1.41905496497e-05
124.16.181.229,76.127.144.73,2.3498938875e-06
246.14.57.42,76.127.144.73,7.5916261368e-06
23.155.14.218,76.127.144.73,1.79815462707e-05
71.50.188.66,76.127.144.73,1.17859671447e-05
15.42.17.122,76.127.144.73,1.32807482177e-05
174.180.184.41,76.127.144.73,1.36240745336e-05
248.142.24.28,76.127.144.73,3.4729915448e-06
116.189.188.203,76.127.144.73,1.4124478838e-05
235.92.48.79,76.127.144.73,1.601171634e-05
12.99.78.71,76.127.144.73,1.53979808952e-05
124.16.181.229,122.76.75.73,4.4779009284e-06
246.14.57.42,122.76.75.73,4.6489597113e-06
23.155.14.218,122.76.75.73,1.21286869815e-05
71.50.188.66,122.76.75.73,1.4954154108e-06
15.42.17.122,122.76.75.73,1.4624669206e-05
174.180.184.41,122.76.75.73,5.8098773558e-06
248.142.24.28,122.76.75.73,1.25007988314e-05
116.189.188.203,122.76.75.73,1.70178060467e-05
235.92.48.79,122.76.75.73,5.157903976e-06
12.99.78.71,122.76.75.73,4.3690516744e-06
124.16.181.229,123.34.237.194,1.06535050223e-05
246.14.57.42,123.34.237.194,9.9641678873e-06
23.155.14.218,123.34.237.194,1.22786588258e-05
71.50.188.66,123.34.237.194,3.7950198907e-06
15.42.17.122,123.34.237.194,4.2706787753e-06
174.180.184.41,123.34.237.194,1.21339616884e-05
248.142.24.28,123.34.237.194,3.4891617906e-06
116.189.188.203,123.34.237.194,1.58934815256e-05
235.92.48.79,123.34.237.194,1.99690329285e-05
12.99.78.71,123.34.237.194,1.57238793632e-05
124.16.181.229,95.230.213.138,1.48994812639e-05
246.14.57.42,95.230.213.138,1.07913481101e-05
23.155.14.218,95.230.213.138,1.52370534932e-05
71.50.188.66,95.230.213.138,1.84427976005e-05
15.42.17.122,95.230.213.138,8.7907001385e-06
174.180.184.41,95.230.213.138,1.56875659121e-05
248.142.24.28,95.230.213.138,1.54244647919e-05
116.189.188.203,95.230.213.138,9.7102713605e-06
235.92.48.79,95.230.213.138,1.60131934572e-05
12.99.78.71,95.230.213.138,1.9793048088e-06
124.16.181.229,126.117.60.95,1.68842304218e-05
246.14.57.42,126.117.60.95,1.27120186142e-05
23.155.14.218,126.117.60.95,1.44497469295e-05
71.50.188.66,126.117.60.95,8.0038872677e-06
15.42.17.122,126.117.60.95,1.96051794702e-05
174.180.184.41,126.117.60.95,1.04021532864e-05
248.142.24.28,126.117.60.95,1.9027733218e-06
116.189.188.203,126.117.60.95,3.2427005443e-06
235.92.48.79,126.117.60.95,7.0458137955e-06
12.99.78.71,126.117.60.95,3.0521018457e-06
124.16.181.229,214.238.135.41,1.84501039928e-05
246.14.57.42,214.238.135.41,7.8442740614e-06
23.155.14.218,214.238.135.41,1.63565668512e-05
71.50.188.66,214.238.135.41,1.37905988831e-05
15.42.17.122,214.238.135.41,1.74447426628e-05
174.180.184.41,214.238.135.41,1.310465574e-06
248.142.24.28,214.238.135.41,1.24528306981e-05
116.189.188.203,214.238.135.41,1.1315346243e-05
235.92.48.79,214.238.135.41,1.22069320382e-05
12.99.78.71,214.238.135.41,9.9984283353e-06
124.16.181.229,72.162.50.247,6.5932415342e-06
246.14.57.42,72.162.50.247,6.6238626447e-06
23.155.14.218,72.162.50.247,8.0534912359e-06
71.50.188.66,72.162.50.247,5.9366243155e-06
15.42.17.122,72.162.50.247,1.20173559749e-05
174.180.184.41,72.162.50.247,1.17669989294e-05
248.142.24.28,72.162.50.247,1.37763724611e-05
116.189.188.203,72.162.50.247,5.7606010222e-06
235.92.48.79,72.162.50.247,6.2643428998e-06
12.99.78.71,72.162.50.247,1.98733619258e-05
124.16.181.229,188.173.136.235,1.81897367478e-05
246.14.57.42,188.173.136.235,9.3101125341e-06
23.155.14.218,188.173.136.235,8.489564886e-06
71.50.188.66,188.173.136.235,4.8961884554e-06
15.42.17.122,188.173.136.235,7.1901527301e-06
174.180.184.41,188.173.136.235,1.2978210467e-05
248.142.24.28,188.173.136.235,1.32182311598e-05
116.189.188.203,188.173.136.235,9.8851447738e-06
235.92.48.79,188.173.136.235,4.3474686216e-06
12.99.78.71,188.173.136.235,4.7709545836e-06
124.16.181.229,146.138.232.30,4.4131999113e-06
246.14.57.42,146.138.232.30,1.21136139574e-05
23.155.14.218,146.138.232.30,6.9889256694e-06
71.50.188.66,146.138.232.30,1.73758630131e-05
15.42.17.122,146.138.232.30,6.3688290316e-06
174.180.184.41,146.138.232.30,1.71070991517e-05
248.142.24.28,146.138.232.30,1.14283493894e-05
116.189.188.203,146.138.232.30,1.2896063062e-05
235.92.48.79,146.138.232.30,9.1564893243e-06
12.99.78.71,146.138.232.30,8.8377771418e-06
124.16.181.229,48.6.87.118,1.8588024695e-06
246.14.57.42,48.6.87.118,8.5213242756e-06
23.155.14.218,48.6.87.118,1.51502322589e-05
71.50.188.66,48.6.87.118,7.1763935137e-06
15.42.17.122,48.6.87.118,1.09719209218e-05
174.180.184.41,48.6.87.118,1.67291881403e-05
248.142.24.28,48.6.87.118,1.1300484132e-05
116.189.188.203,48.6.87.118,1.13510630878e-05
235.92.48.79,48.6.87.118,1.06860269704e-05
12.99.78.71,48.6.87.118,1.97507770485e-05
124.16.181.229,110.61.26.121,7.7710105305e-06
246.14.57.42,110.61.26.121,7.3227260296e-06
23.155.14.218,110.61.26.121,7.8220385872e-06
71.50.188.66,110.61.26.121,1.66591959e-06
15.42.17.122,110.61.26.121,1.2118441962e-05
174.180.184.41,110.61.26.121,1.3009041771e-05
248.142.24.28,110.61.26.121,6.6932180872e-06
116.189.188.203,110.61.26.121,1.35722594774e-05
235.92.48.79,110.61.26.121,1.55575967256e-05
12.99.78.71,110.61.26.121,7.5676944701e-06
124.16.181.229,115.201.217.207,1.67706114271e-05
246.14.57.42,115.201.217.207,6.9231560618e-06
23.155.14.218,115.201.217.207,5.2345139167e-06
71.50.188.66,115.201.217.207,1.03365721869e-05
15.42.17.122,115.201.217.207,1.77583126425e-05
174.180.184.41,115.201.217.207,1.87880711504e-05
248.142.24.28,115.201.217.207,1.36748119352e-05
116.189.188.203,115.201.217.207,1.20561093308e-05
235.92.48.79,115.201.217.207,8.1072658801e-06
12.99.78.71,115.201.217.207,1.70538516675e-05
124.16.181.229,252.3.52.16,5.4907981547e-06
246.14.57.42,252.3.52.16,9.6220719288e-06
23.155.14.218,252.3.52.16,1.3130778107e-06
71.50.188.66,252.3.52.16,1.83434438004e-05
15.42.17.122,252.3.52.16,1.0808690218e-06
174.180.184.41,252.3.52.16,1.90528038862e-05
248.142.24.28,252.3.52.16,1.23884095496e-05
116.189.188.203,252.3.52.16,9.6039526293e-06
235.92.48.79,252.3.52.16,2.8823919727e-06
12.99.78.71,252.3.52.16,1.97115369401e-05
124.16.181.229,128.165.141.29,7.3379687102e-06
246.14.57.42,128.165.141.29,8.1003400067e-06
23.155.14.218,128.165.141.29,3.2818063467e-06
71.50.188.66,128.165.141.29,1.86033834062e-05
15.42.17.122,128.165.141.29,1.02692050729e-05
174.180.184.41,128.165.141.29,2.6392553541e-06
248.142.24.28,128.165.141.29,7.1601730434e-06
116.189.188.203,128.165.141.29,1.03169786956e-05
235.92.48.79,128.165.141.29,1.58843456254e-05
12.99.78.71,128.165.141.29,1.7580010966e-06
124.16.181.229,174.11.31.195,1.20265687102e-05
246.14.57.42,174.11.31.195,9.6242416291e-06
23.155.14.218,174.11.31.195,1.69574076812e-05
71.50.188.66,174.11.31.195,4.6488842806e-06
15.42.17.122,174.11.31.195,9.8394710152e-06
174.180.184.41,174.11.31.195,2.653163432e-06
248.142.24.28,174.11.31.195,1.37738319159e-05
116.189.188.203,174.11.31.195,1.39069541754e-05
235.92.48.79,174.11.31.195,4.6882487447e-06
12.99.78.71,174.11.31.195,1.83347172467e-05
124.16.181.229,15.244.30.29,1.88551123896e-05
246.14.57.42,15.244.30.29,1.71699164706e-05
23.155.14.218,15.244.30.29,1.94860271757e-05
71.50.188.66,15.244.30.29,7.9106352788e-06
15.42.17.122,15.244.30.29,1.65753767068e-05
174.180.184.41,15.244.30.29,1.75227442989e-05
248.142.24.28,15.244.30.29,1.58406368895e-05
116.189.188.203,15.244.30.29,1.96514676304e-05
235.92.48.79,15.244.30.29,1.2153572747e-05
12.99.78.71,15.244.30.29,4.5436247158e-06
124.16.181.229,68.21.131.167,5.0609535418e-06
246.14.57.42,68.21.131.167,1.03639523642e-05
23.155.14.218,68.21.131.167,1.6227166149e-06
71.50.188.66,68.21.131.167,4.4892618866e-06
15.42.17.122,68.21.131.167,2.2550209371e-06
174.180.184.41,68.21.131.167,9.1917584631e-06
248.142.24.28,68.21.131.167,1.37269946197e-05
116.189.188.203,68.21.131.167,1.14275120264e-05
235.92.48.79,68.21.131.167,1.89714276004e-05
12.99.78.71,68.21.131.167,1.55755936416e-05
124.16.181.229,179.2.174.127,1.16415327457e-05
246.14.57.42,179.2.174.127,4.5549784237e-06
23.155.14.218,179.2.174.127,3.6000775363e-06
71.50.188.66,179.2.174.127,7.8892902996e-06
15.42.17.122,179.2.174.127,4.6830135543e-06
174.180.184.41,179.2.174.127,1.48600857988e-05
248.142.24.28,179.2.174.127,1.93561557253e-05
116.189.188.203,179.2.174.127,1.0746712772e-05
235.92.48.79,179.2.174.127,9.6521292667e-06
12.99.78.71,179.2.174.127,1.81145790976e-05
124.16.181.229,76.121.67.229,9.0706135815e-06
246.14.57.42,76.121.67.229,1.06644493017e-05
23.155.14.218,76.121.67.229,1.38366961529e-05
71.50.188.66,76.121.67.229,1.33188006496e-05
15.42.17.122,76.121.67.229,6.6984185612e-06
174.180.184.41,76.121.67.229,1.34778953394e-05
248.142.24.28,76.121.67.229,1.16427702369e-05
116.189.188.203,76.121.67.229,1.66860212522e-05
235.92.48.79,76.121.67.229,1.20522212133e-05
12.99.78.71,76.121.67.229,2.0857254012e-06
124.16.181.229,218.118.142.47,1.4869977933e-05
246.14.57.42,218.118.142.47,1.6018946499e-05
23.155.14.218,218.118.142.47,1.97192681967e-05
71.50.188.66,218.118.142.47,7.8420973958e-06
15.42.17.122,218.118.142.47,1.50533596377e-05
174.180.184.41,218.118.142.47,1.06904825377e-05
248.142.24.28,218.118.142.47,6.0400909028e-06
116.189.188.203,218.118.142.47,8.1374966072e-06
235.92.48.79,218.118.142.47,7.5186096942e-06
12.99.78.71,218.118.142.47,4.7477238666e-06
124.16.181.229,121.155.25.212,1.2537676268e-05
246.14.57.42,121.155.25.212,1.8987086062e-06
23.155.14.218,121.155.25.212,1.3566949324e-06
71.50.188.66,121.155.25.212,1.48920810387e-05
15.42.17.122,121.155.25.212,3.5981599572e-06
174.180.184.41,121.155.25.212,4.0746287224e-06
248.142.24.28,121.155.25.212,1.60883115009e-05
116.189.188.203,121.155.25.212,9.6897304559e-06
235.92.48.79,121.155.25.212,9.7528323202e-06
12.99.78.71,121.155.25.212,1.02753793165e-05
124.16.181.229,87.244.117.121,1.56190018466e-05
246.14.57.42,87.244.117.121,9.6954204876e-06
23.155.14.218,87.244.117.121,5.1810056266e-06
71.50.188.66,87.244.117.121,1.68509897745e-05
15.42.17.122,87.244.117.121,8.1766755892e-06
174.180.184.41,87.244.117.121,1.81791500123e-05
248.142.24.28,87.244.117.121,1.67422087973e-05
116.189.188.203,87.244.117.121,1.16034264348e-05
235.92.48.79,87.244.117.121,8.3273485132e-06
12.99.78.71,87.244.117.121,1.2650098371e-05
124.16.181.229,184.251.35.205,1.19722704084e-05
246.14.57.42,184.251.35.205,1.90407529797e-05
23.155.14.218,184.251.35.205,1.67520587302e-05
71.50.188.66,184.251.35.205,1.64256816817e-05
15.42.17.122,184.251.35.205,1.74368142071e-05
174.180.184.41,184.251.35.205,1.95741783083e-05
248.142.24.28,184.251.35.205,1.45016500584e-05
116.189.188.203,184.251.35.205,5.0506812578e-06
235.92.48.79,184.251.35.205,1.67533747861e-05
12.99.78.71,184.251.35.205,5.2022317095e-06
124.16.181.229,79.125.114.170,1.77849656471e-05
246.14.57.42,79.125.114.170,1.0866278505e-06
23.155.14.218,79.125.114.170,1.96790191205e-05
71.50.188.66,79.125.114.170,1.0635933624e-05
15.42.17.122,79.125.114.170,1.06482885969e-05
174.180.184.41,79.125.114.170,1.55361539973e-05
248.142.24.28,79.125.114.170,2.0156426011e-06
116.189.188.203,79.125.114.170,4.5528584978e-06
235.92.48.79,79.125.114.170,1.66427322072e-05
12.99.78.71,79.125.114.170,5.3724486454e-06
124.16.181.229,59.179.190.166,1.81435758741e-05
246.14.57.42,59.179.190.166,1.88257230394e-05
23.155.14.218,59.179.190.166,1.26463163419e-05
71.50.188.66,59.179.190.166,1.04620214549e-05
15.42.17.122,59.179.190.166,1.8334146468e-06
174.180.184.41,59.179.190.166,9.8038831025e-06
248.142.24.28,59.179.190.166,1.92314131858e-05
116.189.188.203,59.179.190.166,5.7204663092e-06
235.92.48.79,59.179.190.166,3.9236772289e-06
12.99.78.71,59.179.190.166,5.9743165331e-06
124.16.181.229,187.85.245.83,1.32789904891e-05
246.14.57.42,187.85.245.83,1.87235664484e-05
23.155.14.218,187.85.245.83,6.6322504813e-06
71.50.188.66,187.85.245.83,1.46858701902e-05
15.42.17.122,187.85.245.83,1.7956339388e-06
174.180.184.41,187.85.245.83,3.1111576739e-06
248.142.24.28,187.85.245.83,1.68185232876e-05
116.189.188.203,187.85.245.83,1.8110213525e-06
235.92.48.79,187.85.245.83,1.34656797221e-05
12.99.78.71,187.85.245.83,4.980219587e-06
124.16.181.229,48.146.198.15,8.1346453371e-06
246.14.57.42,48.146.198.15,4.308852647e-06
23.155.14.218,48.146.198.15,1.03461807539e-05
71.50.188.66,48.146.198.15,1.85783435495e-05
15.42.17.122,48.146.198.15,1.38393633923e-05
174.180.184.41,48.146.198.15,1.56264832331e-05
248.142.24.28,48.146.198.15,8.561671958e-06
116.189.188.203,48.146.198.15,1.67461149238e-05
235.92.48.79,48.146.198.15,5.1959035336e-06
12.99.78.71,48.146.198.15,1.78516408371e-05
124.16.181.229,128.227.50.221,9.7563888051e-06
246.14.57.42,128.227.50.221,1.51683862182e-05
23.155.14.218,128.227.50.221,1.24678637671e-05
71.50.188.66,128.227.50.221,7.3188209586e-06
15.42.17.122,128.227.50.221,1.0472795394e-05
174.180.184.41,128.227.50.221,6.5136494028e-06
248.142.24.28,128.227.50.221,1.2320850351e-06
116.189.188.203,128.227.50.221,1.76364424199e-05
235.92.48.79,128.227.50.221,1.21354992864e-05
12.99.78.71,128.227.50.221,4.2851536665e-06
124.16.181.229,49.197.208.52,1.40216922762e-05
246.14.57.42,49.197.208.52,5.7951593498e-06
23.155.14.218,49.197.208.52,1.66424403568e-05
71.50.188.66,49.197.208.52,8.2451513024e-06
15.42.17.122,49.197.208.52,1.49145307843e-05
174.180.184.41,49.197.208.52,8.2258013727e-06
248.142.24.28,49.197.208.52,1.63003137267e-05
116.189.188.203,49.197.208.52,1.40714156407e-05
235.92.48.79,49.197.208.52,1.02649332257e-05
12.99.78.71,49.197.208.52,6.1554324816e-06
124.16.181.229,180.104.15.164,1.88956452569e-05
246.14.57.42,180.104.15.164,1.61909941807e-05
23.155.14.218,180.104.15.164,1.77456238433e-05
71.50.188.66,180.104.15.164,1.95686919202e-05
15.42.17.122,180.104.15.164,8.1253404348e-06
174.180.184.41,180.104.15.164,4.147911276e-06
248.142.24.28,180.104.15.164,1.84196575903e-05
116.189.188.203,180.104.15.164,2.7772724729e-06
235.92.48.79,180.104.15.164,1.81028209014e-05
12.99.78.71,180.104.15.164,4.1597356823e-06
124.16.181.229,176.76.4.4,9.3046298562e-06
246.14.57.42,176.76.4.4,9.7726005847e-06
23.155.14.218,176.76.4.4,5.5544386317e-06
71.50.188.66,176.76.4.4,1.32264611956e-05
15.42.17.122,176.76.4.4,2.0338155779e-06
174.180.184.41,176.76.4.4,4.1090486876e-06
248.142.24.28,176.76.4.4,1.68629978201e-05
116.189.188.203,176.76.4.4,8.9542498137e-06
235.92.48.79,176.76.4.4,6.5880959879e-06
12.99.78.71,176.76.4.4,1.83765027e-06
124.16.181.229,38.174.236.163,1.743085508e-06
246.14.57.42,38.174.236.163,1.9350491029e-05
23.155.14.218,38.174.236.163,1.7472815924e-06
71.50.188.66,38.174.236.163,2.2327531161e-06
15.42.17.122,38.174.236.163,9.5045755765e-06
174.180.184.41,38.174.236.163,5.058976615e-06
248.142.24.28,38.174.236.163,1.18755563083e-05
116.189.188.203,38.174.236.163,1.22702187782e-05
235.92.48.79,38.174.236.163,6.6301904145e-06
12.99.78.71,38.174.236.163,1.92071105867e-05
124.16.181.229,70.22.135.179,8.7192599815e-06
246.14.57.42,70.22.135.179,3.0669675549e-06
23.155.14.218,70.22.135.179,1.67041089895e-05
71.50.188.66,70.22.135.179,1.70528965928e-05
15.42.17.122,70.22.135.179,1.49768743486e-05
174.180.184.41,70.22.135.179,1.84355240463e-05
248.142.24.28,70.22.135.179,1.4418681041e-06
116.189.188.203,70.22.135.179,3.1020951873e-06
235.92.48.79,70.22.135.179,7.3994895493e-06
12.99.78.71,70.22.135.179,1.5701494331e-05
124.16.181.229,83.79.94.117,1.36811311973e-05
246.14.57.42,83.79.94.117,1.90703892513e-05
23.155.14.218,83.79.94.117,1.61795588234e-05
71.50.188.66,83.79.94.117,1.93128463853e-05
15.42.17.122,83.79.94.117,2.3107754389e-06
174.180.184.41,83.79.94.117,1.68855847498e-05
248.142.24.28,83.79.94.117,1.13966846856e-05
116.189.188.203,83.79.94.117,6.7301319051e-06
235.92.48.79,83.79.94.117,1.81808852125e-05
12.99.78.71,83.79.94.117,1.43124314698e-05
124.16.181.229,59.214.202.43,1.1618635984e-05
246.14.57.42,59.214.202.43,1.62904591912e-05
23.155.14.218,59.214.202.43,1.63388810513e-05
71.50.188.66,59.214.202.43,1.8005843716e-06
15.42.17.122,59.214.202.43,1.99304454793e-05
174.180.184.41,59.214.202.43,8.031666299e-06
248.142.24.28,59.214.202.43,1.54491400649e-05
116.189.188.203,59.214.202.43,7.3771712308e-06
235.92.48.79,59.214.202.43,6.754744449e-06
12.99.78.71,59.214.202.43,1.24902891231e-05
124.16.181.229,167.217.103.72,1.08877368957e-05
246.14.57.42,167.217.103.72,1.78431664425e-05
23.155.14.218,167.217.103.72,3.5474083547e-06
71.50.188.66,167.217.103.72,7.1515899765e-06
15.42.17.122,167.217.103.72,2.5559755602e-06
174.180.184.41,167.217.103.72,1.83761101137e-05
248.142.24.28,167.217.103.72,1.79012536794e-05
116.189.188.203,167.217.103.72,2.2442566048e-06
235.92.48.79,167.217.103.72,4.5371981093e-06
12.99.78.71,167.217.103.72,9.5461232099e-06
124.16.181.229,67.142.92.185,6.5484834909e-06
246.14.57.42,67.142.92.185,4.5936034877e-06
23.155.14.218,67.142.92.185,1.4208320472e-05
71.50.188.66,67.142.92.185,1.53061993072e-05
15.42.17.122,67.142.92.185,6.2003653129e-06
174.180.184.41,67.142.92.185,1.07654577723e-05
248.142.24.28,67.142.92.185,4.4385447657e-06
116.189.188.203,67.142.92.185,1.82520761007e-05
235.92.48.79,67.142.92.185,1.08572200693e-05
12.99.78.71,67.142.92.185,6.6516123688e-06
124.16.181.229,55.40.230.180,4.4838458122e-06
246.14.57.42,55.40.230.180,4.3067467367e-06
23.155.14.218,55.40.230.180,1.51350136346e-05
71.50.188.66,55.40.230.180,1.56565100924e-05
15.42.17.122,55.40.230.180,1.28241032046e-05
174.180.184.41,55.40.230.180,1.05124030744e-05
248.142.24.28,55.40.230.180,1.38029472741e-05
116.189.188.203,55.40.230.180,7.2835008918e-06
235.92.48.79,55.40.230.180,1.87245167905e-05
12.99.78.71,55.40.230.180,1.99960085482e-05
124.16.181.229,69.212.34.233,1.92538621521e-05
246.14.57.42,69.212.34.233,6.8796286282e-06
23.155.14.218,69.212.34.233,8.8578172286e-06
71.50.188.66,69.212.34.233,4.6152292169e-06
15.42.17.122,69.212.34.233,1.70549099557e-05
174.180.184.41,69.212.34.233,6.6850958702e-06
248.142.24.28,69.212.34.233,1.66780737279e-05
116.189.188.203,69.212.34.233,1.3439058708e-06
235.92.48.79,69.212.34.233,6.4882012864e-06
12.99.78.71,69.212.34.233,1.49973492223e-05
124.16.181.229,8.220.212.187,3.7502141179e-06
246.14.57.42,8.220.212.187,8.2698052843e-06
23.155.14.218,8.220.212.187,1.08202948316e-05
71.50.188.66,8.220.212.187,8.7406750632e-06
15.42.17.122,8.220.212.187,2.5201197511e-06
174.180.184.41,8.220.212.187,1.92735442214e-05
248.142.24.28,8.220.212.187,1.63128651314e-05
116.189.188.203,8.220.212.187,5.1274208154e-06
235.92.48.79,8.220.212.187,1.50028649371e-05
12.99.78.71,8.220.212.187,5.7272117533e-06
124.16.181.229,51.148.209.11,1.11372058037e-05
246.14.57.42,51.148.209.11,1.84388334238e-05
23.155.14.218,51.148.209.11,3.0987936599e-06
71.50.188.66,51.148.209.11,6.9022023647e-06
15.42.17.122,51.148.209.11,4.818861586e-06
174.180.184.41,51.148.209.11,1.16467584304e-05
248.142.24.28,51.148.209.11,1.92313620538e-05
116.189.188.203,51.148.209.11,5.7877080323e-06
235.92.48.79,51.148.209.11,1.43551433031e-05
12.99.78.71,51.148.209.11,1.94990774871e-05
124.16.181.229,112.83.197.134,7.58762968e-06
246.14.57.42,112.83.197.134,1.60716299017e-05
23.155.14.218,112.83.197.134,6.4534501457e-06
71.50.188.66,112.83.197.134,1.70012116397e-05
15.42.17.122,112.83.197.134,3.5439319319e-06
174.180.184.41,112.83.197.134,1.5860145366e-05
248.142.24.28,112.83.197.134,1.04576989622e-05
116.189.188.203,112.83.197.134,2.7327879188e-06
235.92.48.79,112.83.197.134,3.0391349327e-06
12.99.78.71,112.83.197.134,1.32301575886e-05
124.16.181.229,90.209.195.254,4.5513969855e-06
246.14.57.42,90.209.195.254,1.31977561487e-05
23.155.14.218,90.209.195.254,1.75015439106e-05
71.50.188.66,90.209.195.254,3.2671701173e-06
15.42.17.122,90.209.195.254,2.5092587437e-06
174.180.184.41,90.209.195.254,1.66534815482e-05
248.142.24.28,90.209.195.254,1.37023992018e-05
116.189.188.203,90.209.195.254,5.8050675452e-06
235.92.48.79,90.209.195.254,1.0858011013e-05
12.99.78.71,90.209.195.254,1.9463199264e-05
124.16.181.229,130.22.180.50,8.9525790811e-06
246.14.57.42,130.22.180.50,1.67650216932e-05
23.155.14.218,130.22.180.50,1.86217478577e-05
71.50.188.66,130.22.180.50,4.7509551173e-06
15.42.17.122,130.22.180.50,1.3698454454e-06
174.180.184.41,130.22.180.50,1.86094442311e-05
248.142.24.28,130.22.180.50,1.6318402716e-05
116.189.188.203,130.22.180.50,1.25126819211e-05
235.92.48.79,130.22.180.50,6.5865224101e-06
12.99.78.71,130.22.180.50,8.5742700439e-06
124.16.181.229,174.95.14.78,9.6302443952e-06
246.14.57.42,174.95.14.78,1.10973175518e-05
23.155.14.218,174.95.14.78,9.8666822979e-06
71.50.188.66,174.95.14.78,3.3723251555e-06
15.42.17.122,174.95.14.78,5.0252567175e-06
174.180.184.41,174.95.14.78,1.05131644483e-05
248.142.24.28,174.95.14.78,9.5867187641e-06
116.189.188.203,174.95.14.78,7.4328727192e-06
235.92.48.79,174.95.14.78,1.7447110431e-05
12.99.78.71,174.95.14.78,1.9459400824e-05
124.16.181.229,248.209.60.246,1.8524744301e-06
246.14.57.42,248.209.60.246,4.6778824755e-06
23.155.14.218,248.209.60.246,8.5814410204e-06
71.50.188.66,248.209.60.246,1.31373788572e-05
15.42.17.122,248.209.60.246,9.188073088e-06
174.180.184.41,248.209.60.246,1.30120150927e-05
248.142.24.28,248.209.60.246,1.0234684447e-06
116.189.188.203,248.209.60.246,1.90072038471e-05
235.92.48.79,248.209.60.246,8.4392911205e-06
12.99.78.71,248.209.60.246,1.62375315707e-05
124.16.181.229,180.170.114.178,2.9443679023e-06
246.14.57.42,180.170.114.178,1.71233108575e-05
23.155.14.218,180.170.114.178,5.7419247445e-06
71.50.188.66,180.170.114.178,7.9468356871e-06
15.42.17.122,180.170.114.178,1.07328375504e-05
174.180.184.41,180.170.114.178,1.81842958137e-05
248.142.24.28,180.170.114.178,8.9162611487e-06
116.189.188.203,180.170.114.178,7.314424392e-06
235.92.48.79,180.170.114.178,1.98049140662e-05
12.99.78.71,180.170.114.178,7.0833796055e-06
124.16.181.229,244.249.129.233,5.1401149698e-06
246.14.57.42,244.249.129.233,1.95314497947e-05
23.155.14.218,244.249.129.233,4.8276983138e-06
71.50.188.66,244.249.129.233,1.1865936679e-05
15.42.17.122,244.249.129.233,8.8759819582e-06
174.180.184.41,244.249.129.233,1.60447215207e-05
248.142.24.28,244.249.129.233,9.6088922695e-06
116.189.188.203,244.249.129.233,1.07722636911e-05
235.92.48.79,244.249.129.233,4.1800459723e-06
12.99.78.71,244.249.129.233,3.613667317e-06
124.16.181.229,231.157.101.88,1.03949429294e-05
246.14.57.42,231.157.101.88,1.44182777137e-05
23.155.14.218,231.157.101.88,1.47579197954e-05
71.50.188.66,231.157.101.88,2.3952416527e-06
15.42.17.122,231.157.101.88,9.7593072297e-06
174.180.184.41,231.157.101.88,6.9086682946e-06
248.142.24.28,231.157.101.88,1.85395982844e-05
116.189.188.203,231.157.101.88,1.55501822381e-05
235.92.48.79,231.157.101.88,7.4425212687e-06
12.99.78.71,231.157.101.88,1.55286632257e-05
124.16.181.229,233.206.150.143,3.9859676469e-06
246.14.57.42,233.206.150.143,7.1116832499e-06
23.155.14.218,233.206.150.143,1.73054566382e-05
71.50.188.66,233.206.150.143,1.8703321029e-06
15.42.17.122,233.206.150.143,8.4977123007e-06
174.180.184.41,233.206.150.143,1.10536009143e-05
248.142.24.28,233.206.150.143,1.97094075518e-05
116.189.188.203,233.206.150.143,1.74042194203e-05
235.92.48.79,233.206.150.143,2.3508373541e-06
12.99.78.71,233.206.150.143,1.96675250173e-05
124.16.181.229,139.54.157.58,4.5336892484e-06
