source_ip,target_ip,weight
124.16.181.229,35.182.69.60,1.03356628406e-05
246.14.57.42,35.182.69.60,7.8214776095e-06
119.28.244.75,35.182.69.60,5.1478288124e-06
23.155.14.218,35.182.69.60,4.1058713524e-06
97.78.70.17,35.182.69.60,4.8069586449e-06
71.50.188.66,35.182.69.60,2.8547158184e-06
208.64.203.132,35.182.69.60,1.68478749215e-05
74.226.124.121,35.182.69.60,4.3479351813e-06
148.170.27.97,35.182.69.60,1.85414882337e-05
175.112.91.200,35.182.69.60,1.57201698757e-05
15.42.17.122,35.182.69.60,5.1978637825e-06
197.10.128.130,35.182.69.60,1.36604562543e-05
99.154.33.52,35.182.69.60,1.3342130839e-06
174.180.184.41,35.182.69.60,1.83324580533e-05
106.243.131.241,35.182.69.60,6.7027754871e-06
75.184.50.45,35.182.69.60,1.34211443705e-05
145.27.170.115,35.182.69.60,8.0763091548e-06
122.63.218.42,35.182.69.60,1.5659350731e-06
215.77.50.248,35.182.69.60,1.48499143158e-05
144.110.197.66,35.182.69.60,1.12819352925e-05
248.142.24.28,35.182.69.60,1.58100625133e-05
95.153.133.113,35.182.69.60,1.7617421977e-06
116.189.188.203,35.182.69.60,1.28101766596e-05
77.172.254.15,35.182.69.60,1.72460465059e-05
187.250.182.8,35.182.69.60,1.94468264366e-05
235.92.48.79,35.182.69.60,1.61878718891e-05
33.109.70.69,35.182.69.60,7.1443293258e-06
12.99.78.71,35.182.69.60,1.30213850873e-05
78.136.154.80,35.182.69.60,2.5121596608e-06
130.89.82.228,35.182.69.60,9.0906184051e-06
238.36.13.89,35.182.69.60,1.39955461199e-05
112.105.93.54,35.182.69.60,1.7102451083e-06
1.221.242.237,35.182.69.60,1.24004678346e-05
151.27.30.177,35.182.69.60,9.7647490962e-06
79.244.204.112,14.234.134.85,1.36034460711e-05
131.180.154.92,14.234.134.85,5.8077990425e-06
81.234.170.132,14.234.134.85,1.49455634973e-05
132.111.224.167,14.234.134.85,1.53227387778e-05
52.35.123.120,14.234.134.85,1.2149093787e-05
31.224.97.129,14.234.134.85,1.56033201087e-05
124.16.181.229,14.234.134.85,1.35999017808e-05
246.14.57.42,14.234.134.85,2.4463881482e-06
119.28.244.75,14.234.134.85,1.15913476439e-05
23.155.14.218,14.234.134.85,1.76669358378e-05
97.78.70.17,14.234.134.85,1.79130233211e-05
71.50.188.66,14.234.134.85,3.4916971231e-06
208.64.203.132,14.234.134.85,1.45892291355e-05
74.226.124.121,14.234.134.85,1.66708526886e-05
148.170.27.97,14.234.134.85,1.34268809109e-05
175.112.91.200,14.234.134.85,3.0580420845e-06
15.42.17.122,14.234.134.85,7.6932048305e-06
197.10.128.130,14.234.134.85,1.26531417191e-05
99.154.33.52,14.234.134.85,1.81345971752e-05
174.180.184.41,14.234.134.85,1.96358219005e-05
106.243.131.241,14.234.134.85,1.12366424713e-05
75.184.50.45,14.234.134.85,1.93012892727e-05
145.27.170.115,14.234.134.85,1.3432358503e-06
122.63.218.42,14.234.134.85,1.68912180289e-05
215.77.50.248,14.234.134.85,1.87760484934e-05
144.110.197.66,14.234.134.85,4.6575847683e-06
248.142.24.28,14.234.134.85,2.6757218271e-06
95.153.133.113,14.234.134.85,1.89788398588e-05
116.189.188.203,14.234.134.85,1.27355094926e-05
77.172.254.15,14.234.134.85,5.7198268638e-06
187.250.182.8,14.234.134.85,1.54206799294e-05
235.92.48.79,14.234.134.85,4.7003889893e-06
33.109.70.69,14.234.134.85,1.68036532804e-05
12.99.78.71,14.234.134.85,1.96231833817e-05
78.136.154.80,14.234.134.85,1.27682553695e-05
130.89.82.228,14.234.134.85,9.932223652e-06
238.36.13.89,14.234.134.85,1.13315813717e-05
112.105.93.54,14.234.134.85,5.1803032166e-06
1.221.242.237,14.234.134.85,3.4896010965e-06
151.27.30.177,14.234.134.85,1.83492128105e-05
79.244.204.112,233.118.197.78,1.74037962048e-05
131.180.154.92,233.118.197.78,6.8799742157e-06
81.234.170.132,233.118.197.78,1.7757061709e-06
132.111.224.167,233.118.197.78,8.0011530292e-06
52.35.123.120,233.118.197.78,3.6698152908e-06
31.224.97.129,233.118.197.78,9.447519681e-06
124.16.181.229,233.118.197.78,1.87497377651e-05
246.14.57.42,233.118.197.78,1.2617048759e-05
119.28.244.75,233.118.197.78,5.0149258113e-06
23.155.14.218,233.118.197.78,1.15314053329e-05
97.78.70.17,233.118.197.78,1.8469576367e-06
71.50.188.66,233.118.197.78,9.8159454552e-06
208.64.203.132,233.118.197.78,1.45928975763e-05
74.226.124.121,233.118.197.78,1.64491360849e-05
148.170.27.97,233.118.197.78,2.314780863e-06
175.112.91.200,233.118.197.78,1.99892496451e-05
15.42.17.122,233.118.197.78,1.2715087201e-06
197.10.128.130,233.118.197.78,7.0249332038e-06
99.154.33.52,233.118.197.78,2.3321958571e-06
174.180.184.41,233.118.197.78,1.80848612717e-05
106.243.131.241,233.118.197.78,6.2980502885e-06
75.184.50.45,233.118.197.78,1.45200603542e-05
145.27.170.115,233.118.197.78,1.33722126137e-05
122.63.218.42,233.118.197.78,4.1648181289e-06
215.77.50.248,233.118.197.78,1.83187256339e-05
144.110.197.66,233.118.197.78,1.57593038523e-05
248.142.24.28,233.118.197.78,1.15573758018e-05
95.153.133.113,233.118.197.78,1.22583436405e-05
116.189.188.203,233.118.197.78,3.2601380148e-06
77.172.254.15,233.118.197.78,2.0919086712e-06
187.250.182.8,233.118.197.78,8.6119206641e-06
235.92.48.79,233.118.197.78,1.54546203597e-05
33.109.70.69,233.118.197.78,6.8659149901e-06
12.99.78.71,233.118.197.78,1.72890079901e-05
78.136.154.80,233.118.197.78,3.2948391256e-06
130.89.82.228,233.118.197.78,1.13188873973e-05
238.36.13.89,233.118.197.78,1.42043448764e-05
112.105.93.54,233.118.197.78,1.74692143546e-05
1.221.242.237,233.118.197.78,1.74574125483e-05
151.27.30.177,233.118.197.78,1.94709744462e-05
79.244.204.112,41.192.157.117,1.93043479211e-05
131.180.154.92,41.192.157.117,4.2884007792e-06
81.234.170.132,41.192.157.117,1.18571988677e-05
132.111.224.167,41.192.157.117,8.3516174255e-06
52.35.123.120,41.192.157.117,1.6303238555e-06
31.224.97.129,41.192.157.117,3.2444294843e-06
124.16.181.229,41.192.157.117,1.41114208849e-05
246.14.57.42,41.192.157.117,1.76447096794e-05
119.28.244.75,41.192.157.117,8.810129369e-06
23.155.14.218,41.192.157.117,1.26728935419e-05
97.78.70.17,41.192.157.117,1.25512396702e-05
71.50.188.66,41.192.157.117,1.49023135527e-05
208.64.203.132,41.192.157.117,1.48381746084e-05
74.226.124.121,41.192.157.117,8.1967163135e-06
148.170.27.97,41.192.157.117,4.6413360247e-06
175.112.91.200,41.192.157.117,1.26138517693e-05
15.42.17.122,41.192.157.117,9.7993363303e-06
197.10.128.130,41.192.157.117,1.16219234475e-05
99.154.33.52,41.192.157.117,1.69292190208e-05
174.180.184.41,41.192.157.117,6.815143219e-06
106.243.131.241,41.192.157.117,8.5711411514e-06
75.184.50.45,41.192.157.117,7.5725645532e-06
145.27.170.115,41.192.157.117,1.77017932005e-05
122.63.218.42,41.192.157.117,1.59218472696e-05
215.77.50.248,41.192.157.117,8.7939170794e-06
144.110.197.66,41.192.157.117,3.8471186484e-06
248.142.24.28,41.192.157.117,4.8737388127e-06
95.153.133.113,41.192.157.117,6.1578652725e-06
116.189.188.203,41.192.157.117,1.11250989203e-05
77.172.254.15,41.192.157.117,2.110341776e-06
187.250.182.8,41.192.157.117,1.7255813564e-05
235.92.48.79,41.192.157.117,8.367301768e-06
33.109.70.69,41.192.157.117,7.3375864359e-06
12.99.78.71,41.192.157.117,1.1946123544e-05
78.136.154.80,41.192.157.117,1.10785278138e-05
130.89.82.228,41.192.157.117,9.3908011481e-06
238.36.13.89,41.192.157.117,1.19889277607e-05
112.105.93.54,41.192.157.117,1.57555676022e-05
1.221.242.237,41.192.157.117,1.46459121453e-05
151.27.30.177,41.192.157.117,1.73194565808e-05
79.244.204.112,194.192.130.141,1.49450503603e-05
131.180.154.92,194.192.130.141,1.3152545828e-06
81.234.170.132,194.192.130.141,1.75841048234e-05
132.111.224.167,194.192.130.141,1.20687454384e-05
52.35.123.120,194.192.130.141,8.0954599192e-06
31.224.97.129,194.192.130.141,1.87886235342e-05
124.16.181.229,194.192.130.141,1.0425541635e-06
246.14.57.42,194.192.130.141,1.50348850239e-05
119.28.244.75,194.192.130.141,1.24660259782e-05
23.155.14.218,194.192.130.141,1.66985484094e-05
97.78.70.17,194.192.130.141,1.0109440183e-05
71.50.188.66,194.192.130.141,1.14008887884e-05
208.64.203.132,194.192.130.141,1.15069742832e-05
74.226.124.121,194.192.130.141,7.2414304597e-06
148.170.27.97,194.192.130.141,1.22224376324e-05
175.112.91.200,194.192.130.141,1.72850406987e-05
15.42.17.122,194.192.130.141,1.66624020436e-05
197.10.128.130,194.192.130.141,3.2937482589e-06
99.154.33.52,194.192.130.141,1.7493592903e-06
174.180.184.41,194.192.130.141,1.9923014776e-06
106.243.131.241,194.192.130.141,1.29798107233e-05
75.184.50.45,194.192.130.141,2.5599918685e-06
145.27.170.115,194.192.130.141,8.83247937e-06
122.63.218.42,194.192.130.141,1.55634407351e-05
215.77.50.248,194.192.130.141,1.9759740906e-05
144.110.197.66,194.192.130.141,2.9376202712e-06
248.142.24.28,194.192.130.141,1.33471549263e-05
95.153.133.113,194.192.130.141,1.37491585034e-05
116.189.188.203,194.192.130.141,3.6971563988e-06
77.172.254.15,194.192.130.141,9.8110634129e-06
187.250.182.8,194.192.130.141,5.0507907761e-06
235.92.48.79,194.192.130.141,4.813646501e-06
33.109.70.69,194.192.130.141,6.2835273612e-06
12.99.78.71,194.192.130.141,1.6147017001e-06
78.136.154.80,194.192.130.141,3.7941587973e-06
130.89.82.228,194.192.130.141,7.2624159432e-06
238.36.13.89,194.192.130.141,9.2804657021e-06
112.105.93.54,194.192.130.141,1.38813262572e-05
1.221.242.237,194.192.130.141,8.1828038668e-06
151.27.30.177,194.192.130.141,1.09704198809e-05
79.244.204.112,113.155.8.134,1.4964665425e-06
131.180.154.92,113.155.8.134,1.13554637118e-05
81.234.170.132,113.155.8.134,3.2228439265e-06
132.111.224.167,113.155.8.134,1.64225142584e-05
52.35.123.120,113.155.8.134,7.9362464569e-06
31.224.97.129,113.155.8.134,2.6041504776e-06
124.16.181.229,113.155.8.134,1.10984041763e-05
246.14.57.42,113.155.8.134,1.14588149094e-05
119.28.244.75,113.155.8.134,1.59538697093e-05
23.155.14.218,113.155.8.134,9.2770998193e-06
97.78.70.17,113.155.8.134,1.57431692895e-05
71.50.188.66,113.155.8.134,1.78514507801e-05
208.64.203.132,113.155.8.134,1.20909814438e-05
74.226.124.121,113.155.8.134,8.2256699539e-06
148.170.27.97,113.155.8.134,1.75296036059e-05
175.112.91.200,113.155.8.134,1.72560513824e-05
15.42.17.122,113.155.8.134,1.03730142997e-05
197.10.128.130,113.155.8.134,1.35614972104e-05
99.154.33.52,113.155.8.134,1.80534108641e-05
174.180.184.41,113.155.8.134,1.28548416853e-05
106.243.131.241,113.155.8.134,3.0112973892e-06
75.184.50.45,113.155.8.134,6.3962177036e-06
145.27.170.115,113.155.8.134,1.6603375326e-05
122.63.218.42,113.155.8.134,5.9952545495e-06
215.77.50.248,113.155.8.134,8.9645952031e-06
144.110.197.66,113.155.8.134,1.38380770215e-05
248.142.24.28,113.155.8.134,1.57062665756e-05
95.153.133.113,113.155.8.134,1.33853231569e-05
116.189.188.203,113.155.8.134,1.29958816132e-05
77.172.254.15,113.155.8.134,2.267973273e-06
187.250.182.8,113.155.8.134,1.39972616254e-05
235.92.48.79,113.155.8.134,1.14384683095e-05
33.109.70.69,113.155.8.134,1.18783149994e-05
12.99.78.71,113.155.8.134,1.1120189396e-06
78.136.154.80,113.155.8.134,5.4929971265e-06
130.89.82.228,113.155.8.134,1.88478054042e-05
238.36.13.89,113.155.8.134,5.6540268355e-06
112.105.93.54,113.155.8.134,7.7793623949e-06
1.221.242.237,113.155.8.134,5.2395067523e-06
151.27.30.177,113.155.8.134,3.8898490384e-06
79.244.204.112,156.205.125.184,1.05223360156e-05
131.180.154.92,156.205.125.184,1.104249594e-06
81.234.170.132,156.205.125.184,1.09389317079e-05
132.111.224.167,156.205.125.184,1.69724118529e-05
52.35.123.120,156.205.125.184,2.7373236434e-06
31.224.97.129,156.205.125.184,7.3777126643e-06
124.16.181.229,156.205.125.184,9.2682470636e-06
246.14.57.42,156.205.125.184,1.037047403e-05
119.28.244.75,156.205.125.184,6.7776714253e-06
23.155.14.218,156.205.125.184,8.8771455923e-06
97.78.70.17,156.205.125.184,1.7504888293e-06
71.50.188.66,156.205.125.184,9.3312243596e-06
208.64.203.132,156.205.125.184,1.63519845796e-05
74.226.124.121,156.205.125.184,7.7607739966e-06
148.170.27.97,156.205.125.184,1.31368148751e-05
175.112.91.200,156.205.125.184,7.2556850393e-06
15.42.17.122,156.205.125.184,1.08112654935e-05
197.10.128.130,156.205.125.184,1.81401938596e-05
99.154.33.52,156.205.125.184,5.8268378345e-06
174.180.184.41,156.205.125.184,1.88671947171e-05
106.243.131.241,156.205.125.184,1.31444432435e-05
75.184.50.45,156.205.125.184,3.1232524443e-06
145.27.170.115,156.205.125.184,8.1708433361e-06
122.63.218.42,156.205.125.184,1.24077907768e-05
215.77.50.248,156.205.125.184,1.2764245954e-05
144.110.197.66,156.205.125.184,1.95870147477e-05
248.142.24.28,156.205.125.184,1.99424088441e-05
95.153.133.113,156.205.125.184,1.53679841593e-05
116.189.188.203,156.205.125.184,1.66384893825e-05
77.172.254.15,156.205.125.184,1.31757753082e-05
187.250.182.8,156.205.125.184,5.0483928664e-06
235.92.48.79,156.205.125.184,1.27645344787e-05
33.109.70.69,156.205.125.184,1.59097270542e-05
12.99.78.71,156.205.125.184,9.1207651374e-06
78.136.154.80,156.205.125.184,1.40172009416e-05
130.89.82.228,156.205.125.184,1.92584348896e-05
238.36.13.89,156.205.125.184,4.6334698858e-06
112.105.93.54,156.205.125.184,8.218149721e-06
1.221.242.237,156.205.125.184,1.79287939326e-05
151.27.30.177,156.205.125.184,3.7465016969e-06
79.244.204.112,114.100.151.28,1.22645564504e-05
131.180.154.92,114.100.151.28,1.3677827248e-06
81.234.170.132,114.100.151.28,9.8734811694e-06
132.111.224.167,114.100.151.28,8.576053972e-06
52.35.123.120,114.100.151.28,1.09165628008e-05
31.224.97.129,114.100.151.28,1.71838167253e-05
124.16.181.229,114.100.151.28,1.40943943399e-05
246.14.57.42,114.100.151.28,3.5912333342e-06
119.28.244.75,114.100.151.28,1.38051903276e-05
23.155.14.218,114.100.151.28,1.9793289737e-06
97.78.70.17,114.100.151.28,3.265811941e-06
71.50.188.66,114.100.151.28,1.36293203347e-05
208.64.203.132,114.100.151.28,1.1848081463e-05
74.226.124.121,114.100.151.28,4.7853241698e-06
148.170.27.97,114.100.151.28,7.4122308512e-06
175.112.91.200,114.100.151.28,1.38945416266e-05
15.42.17.122,114.100.151.28,1.27308735244e-05
197.10.128.130,114.100.151.28,1.64705613849e-05
99.154.33.52,114.100.151.28,1.4264778888e-06
174.180.184.41,114.100.151.28,6.4266652902e-06
106.243.131.241,114.100.151.28,1.73499846858e-05
75.184.50.45,114.100.151.28,1.482540917e-06
145.27.170.115,114.100.151.28,1.93044817816e-05
122.63.218.42,114.100.151.28,4.035959165e-06
215.77.50.248,114.100.151.28,1.93811007815e-05
144.110.197.66,114.100.151.28,1.79289215418e-05
248.142.24.28,114.100.151.28,1.68004177437e-05
95.153.133.113,114.100.151.28,6.3292277855e-06
116.189.188.203,114.100.151.28,1.14436613723e-05
77.172.254.15,114.100.151.28,1.09139613211e-05
187.250.182.8,114.100.151.28,6.0334193194e-06
235.92.48.79,114.100.151.28,1.28048533361e-05
33.109.70.69,114.100.151.28,1.77930770947e-05
12.99.78.71,114.100.151.28,4.9813063983e-06
78.136.154.80,114.100.151.28,1.80850737849e-05
130.89.82.228,114.100.151.28,2.8854355287e-06
238.36.13.89,114.100.151.28,2.0744627706e-06
112.105.93.54,114.100.151.28,1.97335107045e-05
1.221.242.237,114.100.151.28,4.5450018153e-06
151.27.30.177,114.100.151.28,1.40950351327e-05
79.244.204.112,202.232.181.82,5.3257536793e-06
131.180.154.92,202.232.181.82,8.4893280048e-06
81.234.170.132,202.232.181.82,1.74443941064e-05
132.111.224.167,202.232.181.82,1.12927651841e-05
52.35.123.120,202.232.181.82,1.02714168915e-05
31.224.97.129,202.232.181.82,1.54246192287e-05
124.16.181.229,202.232.181.82,1.25530474937e-05
246.14.57.42,202.232.181.82,1.74670109984e-05
119.28.244.75,202.232.181.82,1.35991174467e-05
23.155.14.218,202.232.181.82,5.6900869064e-06
97.78.70.17,202.232.181.82,1.06036845151e-05
71.50.188.66,202.232.181.82,1.9380892231e-05
208.64.203.132,202.232.181.82,1.58403158796e-05
74.226.124.121,202.232.181.82,1.57518070713e-05
148.170.27.97,202.232.181.82,4.1764612026e-06
175.112.91.200,202.232.181.82,3.2431187778e-06
15.42.17.122,202.232.181.82,6.2056253815e-06
197.10.128.130,202.232.181.82,4.5424523563e-06
99.154.33.52,202.232.181.82,2.0013278763e-06
174.180.184.41,202.232.181.82,1.81472476388e-05
106.243.131.241,202.232.181.82,7.9428036441e-06
75.184.50.45,202.232.181.82,4.805460791e-06
145.27.170.115,202.232.181.82,1.63076369981e-05
122.63.218.42,202.232.181.82,5.2163891875e-06
215.77.50.248,202.232.181.82,1.79594268044e-05
144.110.197.66,202.232.181.82,1.28429275819e-05
248.142.24.28,202.232.181.82,6.2029373179e-06
95.153.133.113,202.232.181.82,1.06870632443e-05
116.189.188.203,202.232.181.82,5.8726568285e-06
77.172.254.15,202.232.181.82,9.7292226128e-06
187.250.182.8,202.232.181.82,7.9570114099e-06
235.92.48.79,202.232.181.82,1.49580820428e-05
33.109.70.69,202.232.181.82,8.2654090579e-06
12.99.78.71,202.232.181.82,7.9813018746e-06
78.136.154.80,202.232.181.82,9.1522058758e-06
130.89.82.228,202.232.181.82,9.933631857e-06
238.36.13.89,202.232.181.82,1.86358140716e-05
112.105.93.54,202.232.181.82,2.4890436286e-06
1.221.242.237,202.232.181.82,5.7451478656e-06
151.27.30.177,202.232.181.82,1.69380821442e-05
79.244.204.112,101.201.202.88,1.92655140293e-05
131.180.154.92,101.201.202.88,1.88941407434e-05
81.234.170.132,101.201.202.88,6.029738696e-06
132.111.224.167,101.201.202.88,1.23685902969e-05
52.35.123.120,101.201.202.88,2.5038254098e-06
31.224.97.129,101.201.202.88,1.50301668847e-05
124.16.181.229,101.201.202.88,2.0164327536e-06
246.14.57.42,101.201.202.88,1.98012366481e-05
119.28.244.75,101.201.202.88,3.431695154e-06
23.155.14.218,101.201.202.88,5.6206948515e-06
97.78.70.17,101.201.202.88,6.9585010091e-06
71.50.188.66,101.201.202.88,8.9816468759e-06
208.64.203.132,101.201.202.88,1.81431312255e-05
74.226.124.121,101.201.202.88,5.5821779802e-06
148.170.27.97,101.201.202.88,3.8258463816e-06
175.112.91.200,101.201.202.88,1.03101955102e-05
15.42.17.122,101.201.202.88,1.80508597636e-05
197.10.128.130,101.201.202.88,1.56989072382e-05
99.154.33.52,101.201.202.88,8.6913230359e-06
174.180.184.41,101.201.202.88,3.5749657281e-06
106.243.131.241,101.201.202.88,7.2040883525e-06
75.184.50.45,101.201.202.88,9.8376854841e-06
145.27.170.115,101.201.202.88,1.14446793243e-05
122.63.218.42,101.201.202.88,1.26955488446e-05
215.77.50.248,101.201.202.88,1.5610302188e-05
144.110.197.66,101.201.202.88,1.53406953953e-05
248.142.24.28,101.201.202.88,1.89018272239e-05
95.153.133.113,101.201.202.88,1.84916481236e-05
116.189.188.203,101.201.202.88,9.0323321449e-06
77.172.254.15,101.201.202.88,1.90612805952e-05
187.250.182.8,101.201.202.88,8.5496382918e-06
235.92.48.79,101.201.202.88,2.0435944691e-06
33.109.70.69,101.201.202.88,1.72668196214e-05
12.99.78.71,101.201.202.88,1.66723259318e-05
78.136.154.80,101.201.202.88,5.04495612e-06
130.89.82.228,101.201.202.88,1.84518729744e-05
238.36.13.89,101.201.202.88,6.3606481319e-06
112.105.93.54,101.201.202.88,3.9049955101e-06
1.221.242.237,101.201.202.88,5.3038575164e-06
151.27.30.177,101.201.202.88,7.6998227491e-06
79.244.204.112,118.245.171.211,1.47322367805e-05
131.180.154.92,118.245.171.211,1.34406487034e-05
81.234.170.132,118.245.171.211,1.2106596399e-05
132.111.224.167,118.245.171.211,1.2529556271e-06
52.35.123.120,118.245.171.211,6.1437308608e-06
31.224.97.129,118.245.171.211,2.827943962e-06
124.16.181.229,118.245.171.211,1.20647846253e-05
246.14.57.42,118.245.171.211,9.8522826001e-06
119.28.244.75,118.245.171.211,7.3374076677e-06
23.155.14.218,118.245.171.211,3.4896404829e-06
97.78.70.17,118.245.171.211,9.6605024524e-06
71.50.188.66,118.245.171.211,1.2385354153e-05
208.64.203.132,118.245.171.211,1.09375779614e-05
74.226.124.121,118.245.171.211,9.5438844066e-06
148.170.27.97,118.245.171.211,7.6100495394e-06
175.112.91.200,118.245.171.211,6.0658442577e-06
15.42.17.122,118.245.171.211,1.88721242742e-05
197.10.128.130,118.245.171.211,7.582021766e-06
99.154.33.52,118.245.171.211,1.984233179e-05
174.180.184.41,118.245.171.211,7.7621893926e-06
106.243.131.241,118.245.171.211,3.7630325333e-06
75.184.50.45,118.245.171.211,1.73985833976e-05
145.27.170.115,118.245.171.211,1.7902744363e-06
122.63.218.42,118.245.171.211,2.6547005365e-06
215.77.50.248,118.245.171.211,1.13579882936e-05
144.110.197.66,118.245.171.211,3.2232639759e-06
248.142.24.28,118.245.171.211,1.74702329894e-05
95.153.133.113,118.245.171.211,1.1398134047e-05
116.189.188.203,118.245.171.211,8.8362726972e-06
77.172.254.15,118.245.171.211,1.940334551e-05
187.250.182.8,118.245.171.211,5.5653288259e-06
235.92.48.79,118.245.171.211,1.2383825898e-05
33.109.70.69,118.245.171.211,7.6660006045e-06
12.99.78.71,118.245.171.211,8.7852660152e-06
78.136.154.80,118.245.171.211,1.09977081291e-05
130.89.82.228,118.245.171.211,1.53988177136e-05
238.36.13.89,118.245.171.211,6.9817247091e-06
112.105.93.54,118.245.171.211,1.81368146979e-05
1.221.242.237,118.245.171.211,4.9084987377e-06
151.27.30.177,118.245.171.211,1.81015068954e-05
79.244.204.112,149.6.167.35,4.6368365947e-06
131.180.154.92,149.6.167.35,8.1249527715e-06
81.234.170.132,149.6.167.35,1.73777650305e-05
132.111.224.167,149.6.167.35,1.7998217698e-05
52.35.123.120,149.6.167.35,9.8795973563e-06
31.224.97.129,149.6.167.35,1.83567505681e-05
124.16.181.229,149.6.167.35,9.7870355605e-06
246.14.57.42,149.6.167.35,1.34432582427e-05
119.28.244.75,149.6.167.35,1.12447525003e-05
23.155.14.218,149.6.167.35,1.18797301519e-05
97.78.70.17,149.6.167.35,7.4114742179e-06
71.50.188.66,149.6.167.35,1.71941501641e-05
208.64.203.132,149.6.167.35,3.1021643411e-06
74.226.124.121,149.6.167.35,4.709685514e-06
148.170.27.97,149.6.167.35,1.18414232988e-05
175.112.91.200,149.6.167.35,1.80937287883e-05
15.42.17.122,149.6.167.35,2.2121462264e-06
197.10.128.130,149.6.167.35,1.78257270583e-05
99.154.33.52,149.6.167.35,1.88533075293e-05
174.180.184.41,149.6.167.35,9.5614443121e-06
106.243.131.241,149.6.167.35,1.0601177812e-05
75.184.50.45,149.6.167.35,7.0830889348e-06
145.27.170.115,149.6.167.35,1.83703861776e-05
122.63.218.42,149.6.167.35,1.95685759377e-05
215.77.50.248,149.6.167.35,1.15819280973e-05
144.110.197.66,149.6.167.35,1.55962180499e-05
248.142.24.28,149.6.167.35,5.2261107304e-06
95.153.133.113,149.6.167.35,1.41295006279e-05
116.189.188.203,149.6.167.35,1.76151497055e-05
77.172.254.15,149.6.167.35,1.17297358396e-05
187.250.182.8,149.6.167.35,1.14962869381e-05
235.92.48.79,149.6.167.35,1.4909166465e-06
33.109.70.69,149.6.167.35,9.5124243088e-06
12.99.78.71,149.6.167.35,8.561908802e-06
78.136.154.80,149.6.167.35,5.5002369225e-06
130.89.82.228,149.6.167.35,8.878620738e-06
238.36.13.89,149.6.167.35,1.53620562158e-05
112.105.93.54,149.6.167.35,8.6697963511e-06
1.221.242.237,149.6.167.35,1.22461096482e-05
151.27.30.177,149.6.167.35,9.7603924903e-06
79.244.204.112,58.97.48.172,8.5111765051e-06
131.180.154.92,58.97.48.172,1.55274546325e-05
81.234.170.132,58.97.48.172,9.0603207485e-06
132.111.224.167,58.97.48.172,4.864662175e-06
52.35.123.120,58.97.48.172,8.9829030181e-06
31.224.97.129,58.97.48.172,1.1413537264e-06
124.16.181.229,58.97.48.172,8.7483896546e-06
246.14.57.42,58.97.48.172,4.2810035952e-06
119.28.244.75,58.97.48.172,1.66352646397e-05
23.155.14.218,58.97.48.172,1.47307011422e-05
97.78.70.17,58.97.48.172,1.28440275642e-05
71.50.188.66,58.97.48.172,1.5141992089e-06
208.64.203.132,58.97.48.172,1.93872064693e-05
74.226.124.121,58.97.48.172,1.14713496749e-05
148.170.27.97,58.97.48.172,1.53641147865e-05
175.112.91.200,58.97.48.172,4.2948279172e-06
15.42.17.122,58.97.48.172,1.4539415337e-06
197.10.128.130,58.97.48.172,6.5063902088e-06
99.154.33.52,58.97.48.172,8.1853592738e-06
174.180.184.41,58.97.48.172,1.0225481784e-06
106.243.131.241,58.97.48.172,1.98988729125e-05
75.184.50.45,58.97.48.172,1.54090442e-06
145.27.170.115,58.97.48.172,1.20272290875e-05
122.63.218.42,58.97.48.172,1.70480582887e-05
215.77.50.248,58.97.48.172,1.26317411853e-05
144.110.197.66,58.97.48.172,7.935806485e-06
248.142.24.28,58.97.48.172,1.38380433336e-05
95.153.133.113,58.97.48.172,5.9525048702e-06
116.189.188.203,58.97.48.172,3.2307966502e-06
77.172.254.15,58.97.48.172,1.75105524556e-05
187.250.182.8,58.97.48.172,1.05211333573e-05
235.92.48.79,58.97.48.172,1.96029026029e-05
33.109.70.69,58.97.48.172,1.4332461586e-06
12.99.78.71,58.97.48.172,1.26820577722e-05
78.136.154.80,58.97.48.172,6.6210385975e-06
130.89.82.228,58.97.48.172,1.5544897615e-05
238.36.13.89,58.97.48.172,1.2749354419e-06
112.105.93.54,58.97.48.172,1.90937603186e-05
1.221.242.237,58.97.48.172,1.51723857866e-05
151.27.30.177,58.97.48.172,2.2460752778e-06
79.244.204.112,250.182.222.141,1.00163586818e-05
131.180.154.92,250.182.222.141,2.254233329e-06
81.234.170.132,250.182.222.141,9.2227615022e-06
132.111.224.167,250.182.222.141,1.85069866367e-05
52.35.123.120,250.182.222.141,1.13278932079e-05
31.224.97.129,250.182.222.141,1.0523908694e-05
124.16.181.229,250.182.222.141,1.16464069094e-05
246.14.57.42,250.182.222.141,1.57480365689e-05
119.28.244.75,250.182.222.141,1.36186011548e-05
23.155.14.218,250.182.222.141,1.2178868079e-05
97.78.70.17,250.182.222.141,1.24219252127e-05
71.50.188.66,250.182.222.141,2.2724926785e-06
208.64.203.132,250.182.222.141,8.9848753486e-06
74.226.124.121,250.182.222.141,1.39077149233e-05
148.170.27.97,250.182.222.141,1.17129334243e-05
175.112.91.200,250.182.222.141,9.9395202987e-06
15.42.17.122,250.182.222.141,1.96196098501e-05
197.10.128.130,250.182.222.141,1.2779282691e-06
99.154.33.52,250.182.222.141,1.5137300365e-06
174.180.184.41,250.182.222.141,1.07250573243e-05
106.243.131.241,250.182.222.141,4.6743424294e-06
75.184.50.45,250.182.222.141,1.52650625633e-05
145.27.170.115,250.182.222.141,1.0001209087e-05
122.63.218.42,250.182.222.141,5.7301642361e-06
215.77.50.248,250.182.222.141,7.9486899911e-06
